part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
2,100,6,294,0.020,1,0.000,0,0.833,0.980,0.18,0,0.000,2,0.950,0.980,0.036666666666667,0,0.000,1,0.830,0.980,0.18333333333333,0,0.000,-1,0.840,0.980,0.17333333333333,0,0.000,1,0.830,0.980,0.18333333333333,0,0.000,1,0.830,0.980,0.18333333333333,0,0.000,1,0.830,0.980,0.18333333333333,0
2,100,6,294,0.020,2,0.027,0,0.667,0.967,0.34,0.030095831976702,0.768,1,0.650,0.247,0.35666666666667,0.26388446656194,0.000,2,0.680,0.980,0.33333333333333,0,0.028,-1,0.660,0.967,0.34666666666667,0.042494182112265,0.000,2,0.680,0.980,0.33333333333333,0,0.000,2,0.680,0.980,0.33333333333333,0,0.768,1,0.650,0.247,0.35666666666667,0.26388446656194
2,100,6,294,0.020,1,0.000,0,0.820,0.980,0.18666666666667,0,0.000,1,0.817,0.980,0.19,0,0.000,1,0.817,0.980,0.19,0,0.000,-1,0.823,0.980,0.18333333333333,0,0.000,1,0.817,0.980,0.19,0,0.000,1,0.817,0.980,0.19,0,0.000,1,0.817,0.980,0.19,0
2,100,6,294,0.020,2,0.011,0,0.663,0.977,0.35666666666667,0.061091707315609,0.520,1,0.643,0.500,0.37666666666667,0.29880070007486,0.000,2,0.663,0.980,0.35666666666667,0,0.010,-1,0.663,0.977,0.35666666666667,0.061091707315609,0.000,2,0.663,0.980,0.35666666666667,0,0.000,2,0.663,0.980,0.35666666666667,0,0.520,1,0.643,0.500,0.37666666666667,0.29880070007486
2,100,6,294,0.020,1,0.000,0,0.817,0.980,0.19666666666667,0,0.000,1,0.813,0.980,0.2,0,0.000,1,0.813,0.980,0.2,0,0.000,-1,0.823,0.980,0.19,0,0.000,1,0.813,0.980,0.2,0,0.000,1,0.813,0.980,0.2,0,0.000,1,0.813,0.980,0.2,0
2,100,6,294,0.020,2,0.049,0,0.660,0.963,0.36,0.067290882383391,0.014,2,0.670,0.987,0.35,0,0.014,2,0.670,0.987,0.35,0,0.045,-1,0.653,0.967,0.36666666666667,0.079689232518954,0.014,2,0.670,0.987,0.35,0,0.014,2,0.670,0.987,0.35,0,0.703,1,0.597,0.317,0.41666666666667,0.3686331671007
2,100,6,294,0.020,1,0.000,0,0.827,0.980,0.18,0,0.000,2,0.950,0.980,0.036666666666667,0,0.000,1,0.827,0.980,0.18666666666667,0,0.000,-1,0.833,0.980,0.17333333333333,0,0.000,1,0.827,0.980,0.18666666666667,0,0.000,1,0.827,0.980,0.18666666666667,0,0.000,1,0.827,0.980,0.18666666666667,0
2,100,6,294,0.020,2,0.014,0,0.690,0.987,0.32333333333333,0,0.587,1,0.647,0.427,0.36,0.26970383881409,0.000,2,0.680,0.980,0.33333333333333,0,0.015,-1,0.693,0.980,0.32,0,0.000,2,0.680,0.980,0.33333333333333,0,0.000,2,0.680,0.980,0.33333333333333,0,0.587,1,0.647,0.427,0.36,0.26970383881409
2,100,6,294,0.020,1,0.000,0,0.813,0.980,0.19333333333333,0,0.000,1,0.810,0.980,0.19666666666667,0,0.000,1,0.810,0.980,0.19666666666667,0,0.000,-1,0.817,0.980,0.19,0,0.000,1,0.810,0.980,0.19666666666667,0,0.000,1,0.810,0.980,0.19666666666667,0,0.000,1,0.810,0.980,0.19666666666667,0
2,100,6,294,0.020,2,0.026,0,0.667,0.973,0.35333333333333,0.054892532247828,0.000,2,0.667,0.980,0.35333333333333,0,0.000,2,0.667,0.980,0.35333333333333,0,0.024,-1,0.657,0.977,0.36333333333333,0.073490057451173,0.000,2,0.667,0.980,0.35333333333333,0,0.000,2,0.667,0.980,0.35333333333333,0,0.619,1,0.677,0.393,0.33666666666667,0.22896823304902
2,100,6,294,0.020,1,0.000,0,0.807,0.980,0.18,0,0.000,1,0.807,0.980,0.18,0,0.000,1,0.807,0.980,0.18,0,0.000,-1,0.817,0.980,0.17666666666667,0,0.000,1,0.807,0.980,0.18,0,0.000,1,0.807,0.980,0.18,0,0.000,1,0.807,0.980,0.18,0
2,100,6,294,0.020,2,0.047,0,0.690,0.960,0.33,0.011498306773357,0.020,2,0.683,0.973,0.33666666666667,0,0.020,2,0.683,0.973,0.33666666666667,0,0.045,-1,0.683,0.963,0.33666666666667,0.02389665690892,0.020,2,0.683,0.973,0.33666666666667,0,0.020,2,0.683,0.973,0.33666666666667,0,0.657,1,0.623,0.363,0.39666666666667,0.33371693358778
2,100,6,294,0.020,1,0.000,0,0.820,0.980,0.19333333333333,0,0.000,1,0.817,0.980,0.19666666666667,0,0.000,1,0.817,0.980,0.19666666666667,0,0.000,-1,0.827,0.980,0.18666666666667,0,0.000,1,0.817,0.980,0.19666666666667,0,0.000,1,0.817,0.980,0.19666666666667,0,0.000,1,0.817,0.980,0.19666666666667,0
2,100,6,294,0.020,2,0.029,0,0.650,0.970,0.37,0.085888407586736,0.544,1,0.640,0.477,0.38,0.30462007232701,0.000,2,0.663,0.980,0.35666666666667,0,0.026,-1,0.657,0.973,0.36333333333333,0.073490057451173,0.000,2,0.663,0.980,0.35666666666667,0,0.000,2,0.663,0.980,0.35666666666667,0,0.544,1,0.640,0.477,0.38,0.30462007232701
2,100,6,294,0.020,1,0.000,0,0.837,0.980,0.17666666666667,0,0.000,1,0.833,0.980,0.18,0,0.000,1,0.833,0.980,0.18,0,0.000,-1,0.843,0.980,0.17,0,0.000,1,0.833,0.980,0.18,0,0.000,1,0.833,0.980,0.18,0,0.000,1,0.833,0.980,0.18,0
2,100,6,294,0.020,2,0.030,0,0.643,0.970,0.37666666666667,0.098286757722299,0.000,2,0.637,0.980,0.38333333333333,0.014333403008071,0.000,2,0.637,0.980,0.38333333333333,0.014333403008071,0.037,-1,0.630,0.970,0.39,0.12308345799343,0.000,2,0.637,0.980,0.38333333333333,0.014333403008071,0.000,2,0.637,0.980,0.38333333333333,0.014333403008071,0.650,1,0.627,0.370,0.39333333333333,0.32789756133562
3,100,9,291,0.030,1,0.000,0,0.817,0.970,0.19333333333333,0,0.000,2,0.940,0.970,0.036666666666667,0,0.000,1,0.820,0.970,0.18333333333333,0,0.000,-1,0.823,0.970,0.18666666666667,0,0.000,1,0.820,0.970,0.18333333333333,0,0.000,1,0.820,0.970,0.18333333333333,0,0.000,1,0.820,0.970,0.18333333333333,0
3,100,9,291,0.030,2,0.015,0,0.700,0.970,0.32333333333333,0,0.638,1,0.697,0.393,0.32666666666667,0.21151011629256,0.000,2,0.713,0.970,0.31,0,0.007,-1,0.693,0.970,0.33,0.011498306773357,0.000,2,0.713,0.970,0.31,0,0.000,2,0.713,0.970,0.31,0,0.638,1,0.697,0.393,0.32666666666667,0.21151011629256
3,100,9,291,0.030,1,0.000,0,0.833,0.970,0.17666666666667,0,0.000,1,0.830,0.970,0.18,0,0.000,1,0.830,0.970,0.18,0,0.000,-1,0.843,0.970,0.17333333333333,0,0.000,1,0.830,0.970,0.18,0,0.000,1,0.830,0.970,0.18,0,0.000,1,0.830,0.970,0.18,0
