part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
2,100,2,98,0.020,1,0.000,0,0.710,0.980,0.29,0,0.000,1,0.610,0.980,0.39,0,0.000,1,0.610,0.980,0.39,0,0.000,-1,0.650,0.980,0.35,0,0.000,1,0.610,0.980,0.39,0,0.000,1,0.610,0.980,0.39,0,0.000,1,0.610,0.980,0.39,0
2,100,2,98,0.020,2,0.294,0,0.600,0.730,0.42,0,0.072,2,0.630,0.930,0.39,0.034614220877458,0.072,2,0.630,0.930,0.39,0.034614220877458,0.000,-1,0.640,0.980,0.38,0,0.780,1,0.380,0.240,0.64,0.83125,0.780,1,0.380,0.240,0.64,0.83125,0.780,1,0.380,0.240,0.64,0.83125
2,100,2,98,0.020,1,0.000,0,0.640,0.980,0.34,0,0.000,1,0.570,0.980,0.43,0,0.000,1,0.570,0.980,0.43,0,0.074,-1,0.600,0.910,0.38,0,0.000,1,0.570,0.980,0.43,0,0.000,1,0.570,0.980,0.43,0,0.000,1,0.570,0.980,0.43,0
2,100,2,98,0.020,2,0.205,0,0.570,0.770,0.41,0,0.855,1,0.390,0.160,0.59,0.534375,0.041,2,0.630,0.940,0.37,0,0.000,-1,0.650,0.980,0.35,0,0.041,2,0.630,0.940,0.37,0,0.041,2,0.630,0.940,0.37,0,0.855,1,0.390,0.160,0.59,0.534375
2,100,2,98,0.020,1,0.000,0,0.660,0.980,0.36,0,0.000,1,0.580,0.980,0.44,0,0.000,1,0.580,0.980,0.44,0,0.062,-1,0.620,0.920,0.4,0,0.000,1,0.580,0.980,0.44,0,0.000,1,0.580,0.980,0.44,0,0.000,1,0.580,0.980,0.44,0
2,100,2,98,0.020,2,0.183,0,0.580,0.820,0.42,0,0.002,2,0.610,0.980,0.39,0.034614220877458,0.002,2,0.610,0.980,0.39,0.034614220877458,0.000,-1,0.620,0.980,0.38,0,0.002,2,0.610,0.980,0.39,0.034614220877458,0.002,2,0.610,0.980,0.39,0.034614220877458,0.808,1,0.320,0.210,0.7,1
2,100,2,98,0.020,1,0.000,0,0.640,0.980,0.36,0,0.000,2,0.800,0.980,0.18,0,0.000,1,0.620,0.980,0.38,0,0.000,-1,0.640,0.980,0.36,0,0.000,1,0.620,0.980,0.38,0,0.000,1,0.620,0.980,0.38,0,0.000,1,0.620,0.980,0.38,0
2,100,2,98,0.020,2,0.028,0,0.650,0.950,0.37,0,0.000,2,0.670,0.980,0.35,0,0.000,2,0.670,0.980,0.35,0,0.000,-1,0.650,0.980,0.37,0,0.000,2,0.670,0.980,0.35,0,0.719,1,0.380,0.300,0.64,0.83125,0.719,1,0.380,0.300,0.64,0.83125
2,100,2,98,0.020,1,0.000,0,0.640,0.980,0.36,0,0.000,2,0.830,0.980,0.15,0,0.000,1,0.540,0.980,0.46,0,0.143,-1,0.570,0.840,0.43,0,0.000,1,0.540,0.980,0.46,0,0.000,1,0.540,0.980,0.46,0,0.000,1,0.540,0.980,0.46,0
2,100,2,98,0.020,2,0.137,0,0.630,0.860,0.39,0,0.859,1,0.370,0.160,0.65,0.890625,0.055,2,0.640,0.950,0.38,0.0059909228441755,0.000,-1,0.670,0.980,0.35,0,0.055,2,0.640,0.950,0.38,0.0059909228441755,0.859,1,0.370,0.160,0.65,0.890625,0.859,1,0.370,0.160,0.65,0.890625
